,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date
18345,Toorak,6/14 Woorigoleen Rd,3,u,1350000.0,PI,Castran,12/08/2017
18346,Travancore,112 Baroda St,4,h,2070000.0,PI,Nelson,12/08/2017
18347,Vermont,25 Caldwell Rd,3,h,865000.0,SA,Philip,12/08/2017
18349,Vermont,11 Manhattan Sq,4,h,980000.0,S,hockingstuart,12/08/2017
18350,Vermont South,9 Coltain St,4,h,950000.0,VB,Fletchers,12/08/2017
18351,Viewbank,32 Sherlowe Cr,4,h,1295000.0,S,Miles,12/08/2017
18354,Watsonia,11 Eclipse Cr,4,h,788800.0,S,Barry,12/08/2017
18355,Watsonia,1B High St,3,h,900000.0,S,Barry,12/08/2017
18357,Watsonia,61 Princes St,3,h,700000.0,S,Morrison,12/08/2017
18358,Werribee,3 Argyle Cr,4,h,455000.0,S,Ray,12/08/2017
18359,Werribee,4 Gossamer St,3,h,483000.0,S,Ray,12/08/2017
18361,Werribee,24 Swallow St,3,h,455000.0,S,YPA,12/08/2017
18363,West Footscray,18 Molesworth Ct,4,h,1276000.0,S,Jas,12/08/2017
18364,Westmeadows,63 Kenny St,3,h,700000.0,S,Barry,12/08/2017
18365,Westmeadows,12 Tylden Pl,3,h,729000.0,S,Nelson,12/08/2017
18367,Wheelers Hill,18 Garnett Rd,4,h,1184000.0,S,Buxton,12/08/2017
18368,Wheelers Hill,3 Jensen Ct,4,h,1157000.0,PI,Barry,12/08/2017
18369,Wheelers Hill,19 Kooringa Cr,5,h,1100000.0,S,Barry,12/08/2017
18370,Williamstown,119 Hannan St,4,h,2200000.0,S,Sweeney,12/08/2017
18371,Windsor,27 Andrew St,2,h,865000.0,SP,Biggin,12/08/2017
18372,Wonga Park,2 Rindlebrook Pl,3,h,900000.0,VB,Morrison,12/08/2017
18373,Wyndham Vale,40 Edwin Cl,4,h,742000.0,SP,hockingstuart,12/08/2017
18374,Wyndham Vale,3 Lancewood Rd,4,h,590500.0,S,Ray,12/08/2017
18375,Wyndham Vale,6 Melliodora Ct,4,h,500000.0,SP,YPA,12/08/2017
18376,Yarraville,1/23 Bena St,4,h,1142000.0,PI,Nelson,12/08/2017
18377,Yarraville,39 Benbow St,3,h,1100000.0,PI,Sweeney,12/08/2017
18379,Yarraville,33A Severn St,2,h,780000.0,S,Sweeney,12/08/2017
18380,Yarraville,19/37 Stephen St,3,h,920000.0,PI,Village,12/08/2017
18381,Yarraville,8/232 Williamstown Rd,2,u,500000.0,VB,Greg,12/08/2017
18382,Abbotsford,11/328 Johnston St,2,u,650000.0,SP,Collings,15/07/2017
18383,Albanvale,33 Robyn Av,4,h,655000.0,S,Sweeney,15/07/2017
18384,Alphington,2 Perry St,3,h,1110000.0,PI,Jellis,15/07/2017
18385,Altona,43 David St,4,h,890000.0,S,Barlow,15/07/2017
18386,Altona,35 Lowe Av,4,h,935000.0,SP,Barlow,15/07/2017
18387,Altona,65 Sargood St,3,t,815000.0,S,hockingstuart,15/07/2017
18388,Altona Meadows,2/6 Carling Ct,3,u,440500.0,S,Greg,15/07/2017
18389,Altona North,2/2 Cleghorn Av,3,t,750000.0,VB,hockingstuart,15/07/2017
18390,Altona North,2C Sixth Av,3,t,685000.0,S,Purplebricks,15/07/2017
18391,Altona North,4/15 Stapley Cr,3,u,451500.0,SP,Barlow,15/07/2017
18392,Ascot Vale,24/157 Epsom Rd,3,u,825000.0,PI,McDonald,15/07/2017
18393,Ascot Vale,2/25 Harold St,2,u,425500.0,S,Brad,15/07/2017
18394,Ascot Vale,20 Kent St,2,h,920000.0,VB,Nelson,15/07/2017
18395,Ascot Vale,8/39 Maribyrnong Rd,3,t,762000.0,S,Nelson,15/07/2017
18396,Ascot Vale,37 Roxburgh St,3,h,1306000.0,S,Jellis,15/07/2017
18397,Ascot Vale,1/129 The Parade,2,u,566000.0,S,Nelson,15/07/2017
18398,Ashwood,10 Kiewa St,3,h,1420000.0,S,Fletchers,15/07/2017
18399,Ashwood,15 Mitchell Av,3,t,1008000.0,S,Buxton,15/07/2017
18400,Aspendale,5/148 Nepean Hwy,3,t,805000.0,S,Buxton,15/07/2017
18401,Avondale Heights,9 Thompson St,4,h,934000.0,S,Moonee,15/07/2017
18402,Balaclava,1/36 The Avenue,2,u,585000.0,PI,Marshall,15/07/2017
18403,Balwyn,92 Winmalee Rd,3,h,2330000.0,S,Jellis,15/07/2017
18404,Balwyn North,1/54 Maud St,3,t,1721000.0,S,Fletchers,15/07/2017
18405,Bayswater North,20 Blandford Cr,3,h,650000.0,SA,Stockdale,15/07/2017
18407,Bayswater North,17 Kalawar Av,3,h,762000.0,S,Ray,15/07/2017
18408,Beaumaris,5/8 Michael St,2,u,672000.0,S,Ray,15/07/2017
18410,Bentleigh,4a Hobart St,4,t,1340000.0,S,Ray,15/07/2017
18411,Bentleigh East,20 Barrani St,3,h,883000.0,S,Greg,15/07/2017
18412,Bentleigh East,1 Pell St,4,h,1384000.0,S,Gary,15/07/2017
18413,Blackburn,22 Cootamundra Cr,3,h,1350000.0,SP,Noel,15/07/2017
18414,Blackburn,17 Hirst St,3,h,1070000.0,S,Jellis,15/07/2017
18415,Blackburn,18 Masons Rd,2,h,1500000.0,S,Noel,15/07/2017
18416,Blackburn,74 Williams Rd,3,h,1200000.0,PI,McGrath,15/07/2017
18418,Blackburn North,42 Junction Rd,6,h,1200000.0,VB,Noel,15/07/2017
18419,Blackburn North,169 Springfield Rd,3,h,1100000.0,S,Noel,15/07/2017
18420,Blackburn North,1/108 Surrey Rd,2,u,706000.0,S,Hoskins,15/07/2017
18422,Boronia,3 Devenish Rd,3,h,785000.0,S,iTRAK,15/07/2017
18423,Boronia,10 Hansen Rd,4,h,950000.0,S,iTRAK,15/07/2017
18425,Brighton,51 Bay St,4,h,2800000.0,VB,hockingstuart,15/07/2017
18426,Brighton,37/18 Cochrane St,1,u,290000.0,PI,Greg,15/07/2017
18428,Brighton East,137b Marriage Rd,4,h,1625000.0,PI,Hodges,15/07/2017
18429,Broadmeadows,37 Gosford Cr,3,h,570500.0,S,YPA,15/07/2017
18431,Broadmeadows,37 Stanhope St,4,h,631000.0,S,YPA,15/07/2017
18432,Brooklyn,1/42 Nolan Av,2,u,372100.0,SP,hockingstuart,15/07/2017
18433,Brunswick,15 Hall St,4,h,1350000.0,VB,Nelson,15/07/2017
18434,Brunswick,44 Mitchell St,5,h,1300000.0,S,Jellis,15/07/2017
18435,Brunswick,23/1 Pottery Ct,1,u,315000.0,PI,Walshe,15/07/2017
18436,Brunswick East,2/111 Victoria St,2,t,702500.0,PI,Jellis,15/07/2017
18437,Brunswick West,10/3 Allard St,1,u,275000.0,VB,Jellis,15/07/2017
18438,Brunswick West,22 Henderson St,2,h,835000.0,VB,Nelson,15/07/2017
18443,Bundoora,5 Ball Ct,10,h,900000.0,PI,Ray,15/07/2017
18444,Bundoora,27 Norfolk Cr,3,h,710000.0,S,Darren,15/07/2017
18447,Burwood East,45 Lenna St,3,h,1320000.0,S,McGrath,15/07/2017
18449,Carnegie,1/11 Rosstown Rd,2,u,480000.0,VB,Better,15/07/2017
18450,Carnegie,55 Tranmere Av,3,h,1840000.0,S,Ray,15/07/2017
18451,Carnegie,5/40 Woorayl St,2,u,430000.0,VB,Ray,15/07/2017
18452,Caroline Springs,45 Abbington Cr,3,h,525000.0,S,YPA,15/07/2017
18453,Carrum,20 Parkside Bvd,2,t,495000.0,S,O'Brien,15/07/2017
18454,Carrum Downs,10A William Rd,2,h,403500.0,S,Harcourts,15/07/2017
18455,Caulfield East,13 Lord St,4,h,1550000.0,S,Ray,15/07/2017
18456,Caulfield North,4/7 Hudson St,1,u,361000.0,S,hockingstuart,15/07/2017
18457,Chadstone,1/3 Evans St,3,u,960000.0,S,Jellis,15/07/2017
18458,Chelsea,119 Thames Prm,5,h,1130000.0,S,Ray,15/07/2017
18459,Clayton,1/30 Morton St,3,u,696000.0,S,Harcourts,15/07/2017
18460,Clayton,25 View St,5,h,1115000.0,S,Buxton,15/07/2017
18461,Clayton,32 Wellington Rd,3,h,1950000.0,S,Buxton,15/07/2017
18463,Clayton South,48 McMillan St,4,h,962000.0,S,C21,15/07/2017
18465,Coburg,19 Hall St,3,h,900000.0,S,Nelson,15/07/2017
18466,Collingwood,6/13 Alexander St,1,u,365000.0,SP,Jellis,15/07/2017
18468,Craigieburn,28/60 Cradle Mountain Dr,2,t,310000.0,PI,Ray,15/07/2017
18471,Croydon,33 Jackson St,3,h,662000.0,S,hockingstuart,15/07/2017
18472,Croydon,2/25 Ruskin Av,3,u,625500.0,S,C21,15/07/2017
18473,Dallas,18 Berger St,3,h,459000.0,S,YPA,15/07/2017
18474,Dallas,21 Pyalong Cr,3,h,420500.0,S,FN,15/07/2017
18475,Dandenong,28 Ray St,4,h,583000.0,SP,O'Brien,15/07/2017
18479,Dandenong North,84 Loch Rd,3,h,618500.0,S,iSell,15/07/2017
18481,Dandenong North,3 Victor Av,3,h,727000.0,S,C21,15/07/2017
18482,Deer Park,26 Irvine St,3,h,535000.0,S,Stockdale,15/07/2017
18483,Delahey,10 Alexander Cl,3,h,560000.0,S,YPA,15/07/2017
18484,Derrimut,61 Windsor Bvd,4,h,860000.0,S,Stockdale,15/07/2017
18485,Dingley Village,18 Albert Pl,3,t,802000.0,S,Buxton,15/07/2017
18486,Dingley Village,29 Elliott Cr,3,h,800000.0,S,Ray,15/07/2017
18487,Dingley Village,5 Tarnook Ct,4,h,854000.0,S,Ray,15/07/2017
18488,Doncaster,3/8 Persimmon Ct,4,t,1220000.0,PI,Barry,15/07/2017
18490,Doncaster East,26 Champion St,3,h,1735000.0,S,Jellis,15/07/2017
18491,Donvale,6/22 Powers St,3,t,920000.0,S,Barry,15/07/2017
18492,Donvale,14 Sturdee Rd,3,h,904000.0,S,Fletchers,15/07/2017
18493,Doveton,5 Crimson Dr,3,h,500000.0,S,Hall,15/07/2017
18494,Eaglemont,104 Studley Rd,3,h,1440000.0,S,Miles,15/07/2017
18495,Elsternwick,307/242 Glen Huntly Rd,3,u,900000.0,VB,Buxton,15/07/2017
18496,Eltham,1/44 Arthur St,2,u,540000.0,VB,Buckingham,15/07/2017
18497,Eltham,38 Meruka Dr,4,h,1054000.0,S,Barry,15/07/2017
18498,Endeavour Hills,18 Struan Av,4,h,625000.0,SP,O'Brien,15/07/2017
18499,Epping,1 Centurion Ct,3,h,600000.0,S,Love,15/07/2017
18500,Epping,9 Inverloch St,2,t,401500.0,S,Love,15/07/2017
18502,Epping,40 Lyndarum Dr,3,h,630000.0,S,Ray,15/07/2017
18503,Epping,4 Nuthall Wy,4,h,1012000.0,S,Iconek,15/07/2017
18504,Epping,1 Saddlers Ct,4,h,565000.0,S,Ray,15/07/2017
18505,Essendon,10/10 Ardoch St,2,u,502500.0,SP,McDonald,15/07/2017
18506,Essendon,103 Woodland St,3,h,1550000.0,S,Nelson,15/07/2017
18507,Essendon,3/15 Woodvale Cl,2,u,420000.0,S,Nelson,15/07/2017
18508,Essendon North,2/9 McCulloch St,2,u,785000.0,S,Nelson,15/07/2017
18509,Essendon West,384 Buckley St,3,h,1410000.0,PI,Jellis,15/07/2017
18510,Fawkner,9 James St,3,h,750000.0,S,YPA,15/07/2017
18511,Ferntree Gully,5 Bruce Cr,4,h,748888.0,S,Ray,15/07/2017
18512,Ferntree Gully,42 Bryden Dr,4,h,850000.0,S,Noel,15/07/2017
18514,Fitzroy,205/96 Charles St,1,u,490000.0,S,hockingstuart,15/07/2017
18515,Fitzroy North,4/199 Barkly St,1,u,381000.0,SP,Nelson,15/07/2017
18516,Fitzroy North,86/682 Nicholson St,2,u,650000.0,VB,Nelson,15/07/2017
18517,Fitzroy North,37 Woodside St,3,h,1502000.0,S,Nelson,15/07/2017
18518,Footscray,60 Cross St,3,h,878000.0,SP,Jas,15/07/2017
18519,Footscray,19/44 Everard St,3,u,440000.0,S,Jas,15/07/2017
18520,Footscray,5/248 Gordon St,2,u,395000.0,S,Sweeney,15/07/2017
18521,Footscray,27 Leander St,2,h,991000.0,S,Village,15/07/2017
18523,Footscray Lot,2/16 Stafford St,2,u,710000.0,S,Jas,15/07/2017
18524,Forest Hill,35 Panorama Dr,4,h,945000.0,S,Ray,15/07/2017
18525,Forest Hill,52 Parkmore Rd,2,h,1020000.0,S,Ray,15/07/2017
18526,Forest Hill,2 Thornhill Dr,6,h,1234000.0,S,Ray,15/07/2017
18527,Frankston,3/19 Cricklewood Av,2,u,300000.0,S,Aquire,15/07/2017
18529,Frankston,12 Tantani St,3,h,506000.0,S,Aquire,15/07/2017
18530,Frankston,50 Towerhill Rd,4,h,755000.0,S,Ray,15/07/2017
18531,Gisborne,21 Braeside Rd,4,h,807000.0,S,Raine,15/07/2017
18532,Gisborne,1/12 Rodney St,3,h,426000.0,S,Raine,15/07/2017
18534,Glen Iris,3/14 Charles St,2,u,540000.0,S,Woodards,15/07/2017
18536,Glen Waverley,2/25 Fernhill St,2,u,960000.0,S,Ray,15/07/2017
18537,Glen Waverley,707 Waverley Rd,5,h,1116500.0,S,Harcourts,15/07/2017
18539,Glenroy,2/7 Langton St,3,t,700000.0,S,Brad,15/07/2017
18540,Greensborough,1/39 Alexandra St,2,u,610000.0,S,Darren,15/07/2017
18541,Greensborough,48 Duncan Av,3,h,690000.0,S,Darren,15/07/2017
18542,Greensborough,1/111 Nepean St,2,u,585000.0,S,Darren,15/07/2017
18543,Greensborough,4 Nokuna Ct,3,h,800000.0,S,Buckingham,15/07/2017
18544,Greensborough,13 Stowe Av,4,h,800000.0,S,Darren,15/07/2017
18546,Greensborough,54 Warralong Av,3,h,896000.0,S,Fletchers,15/07/2017
18547,Greensborough,18 Warruga Pl,3,h,1010000.0,S,Buckingham,15/07/2017
18548,Hampton,1/35 Holyrood St,3,t,1660000.0,S,Buxton,15/07/2017
18549,Hampton,13 Kyarra St,2,h,1960000.0,S,Charlton,15/07/2017
18550,Hampton East,3/21 Highbury Av,3,t,1250000.0,VB,Buxton,15/07/2017
18551,Hawthorn,1/164 Barkers Rd,3,t,1200000.0,VB,Noel,15/07/2017
18552,Hawthorn,1/23 Glen St,2,u,670000.0,S,Woodards,15/07/2017
18553,Hawthorn,504/2 Golding St,2,u,600000.0,SP,Fletchers,15/07/2017
18554,Hawthorn,1/23 Hawthorn Gr,1,u,415000.0,S,Nelson,15/07/2017
18555,Hawthorn,15/1 Muir St,3,u,1150000.0,S,Marshall,15/07/2017
18556,Hawthorn,24/1 Muir St,3,h,1100000.0,S,Marshall,15/07/2017
18558,Hawthorn East,12/102 Camberwell Rd,3,u,740000.0,PI,Noel,15/07/2017
18560,Heathmont,1/34 Campbell St,2,u,525000.0,S,Fletchers,15/07/2017
18562,Heidelberg Heights,2/3 Mary Av,2,t,650000.0,S,Barry,15/07/2017
18563,Heidelberg West,54 Alamein Rd,2,h,580000.0,S,Harcourts,15/07/2017
18564,Heidelberg West,2 Maple Ct,2,h,820000.0,VB,Barry,15/07/2017
18565,Hillside,22 Santolin Dr,4,h,600000.0,PI,Barry,15/07/2017
18567,Hoppers Crossing,30 Don Av,3,h,536500.0,S,Reliance,15/07/2017
18568,Hoppers Crossing,53 Mossfiel Dr,3,h,541000.0,S,Ray,15/07/2017
18569,Hoppers Crossing,62 Powell Dr,3,h,557000.0,SP,Greg,15/07/2017
18571,Ivanhoe East,82 McArthur Rd,2,h,1601000.0,S,Haughton,15/07/2017
18572,Jacana,13 Robinson St,3,h,559000.0,S,YPA,15/07/2017
18574,Keilor,15 Feathertop Dr,3,h,930000.0,S,Nelson,15/07/2017
18575,Keilor Downs,11 Cromer Pl,4,h,705000.0,PI,Brad,15/07/2017
18576,Keilor Downs,4 Nandeen Ct,4,h,590000.0,VB,Brad,15/07/2017
18577,Keilor East,54 David Av,3,h,920000.0,SP,Nelson,15/07/2017
18578,Keilor East,44 Granite Wy,4,h,1100000.0,VB,Nelson,15/07/2017
18579,Keilor East,14 Noga Av,3,h,840000.0,VB,Whiting,15/07/2017
18580,Keilor East,43 The Crossway,3,h,860000.0,S,Nelson,15/07/2017
18581,Kensington,2 Collett St,3,h,840000.0,S,Bullen,15/07/2017
18582,Kensington,11/12 Mawbey St,2,u,535000.0,PI,Edward,15/07/2017
18583,Kew,2/8 Pleasant Av,3,h,1080000.0,S,Marshall,15/07/2017
18585,Keysborough,3 Oakwood Dr,4,h,575000.0,S,hockingstuart,15/07/2017
18586,Kingsbury,43 Green Av,3,h,740000.0,S,Ray,15/07/2017
18588,Knoxfield,22 Watersedge Cl,4,h,1040000.0,S,Ray,15/07/2017
18589,Lalor,92 Sarissa St,4,h,795000.0,S,Harcourts,15/07/2017
18590,Lalor,6 Willard Ct,4,h,660000.0,S,Harcourts,15/07/2017
18592,MacLeod,19 Hinkler Av,4,h,825000.0,PI,Purplebricks,15/07/2017
18593,MacLeod,32b Jacka St,2,u,770000.0,S,Nelson,15/07/2017
18594,Maidstone,15 Havelock St,2,h,1170000.0,S,Biggin,15/07/2017
18595,Maidstone,20 Jackson St,3,h,930000.0,S,Jas,15/07/2017
18596,Maidstone,76A Norfolk St,2,t,650000.0,S,Jas,15/07/2017
18597,Maidstone,72B Richelieu St,3,t,702000.0,S,Jas,15/07/2017
18599,Malvern,3/26 McArthur St,2,u,575000.0,PI,Purplebricks,15/07/2017
18600,Maribyrnong,1/59 Middle Rd,2,t,675000.0,S,Biggin,15/07/2017
18601,Maribyrnong,403/77 Village Wy,2,u,440000.0,VB,Woodards,15/07/2017
18602,Meadow Heights,13 Allendale Ct,3,h,520000.0,S,RW,15/07/2017
18603,Meadow Heights,103 Cassinia Cr,3,h,430000.0,S,Barry,15/07/2017
18604,Meadow Heights,7 Dalton Ct,4,h,570000.0,S,Raine,15/07/2017
18605,Meadow Heights,11 Hermitage Ct,3,h,520000.0,S,Stockdale,15/07/2017
18606,Meadow Heights,16 Papworth Pl,4,h,515000.0,PI,RW,15/07/2017
18607,Melbourne,608/422 Collins St,1,u,415000.0,S,Dingle,15/07/2017
18608,Melbourne,806/22 Coromandel Pl,2,u,387000.0,S,Galldon,15/07/2017
18609,Melton South,13 Bridge Rd,3,h,341000.0,S,YPA,15/07/2017
18610,Melton South,15 Kurrajong Cr,3,h,336000.0,S,hockingstuart,15/07/2017
18611,Melton South,23 Neerim St,4,h,426000.0,S,Raine,15/07/2017
18613,Mernda,16 Melliodora Dr,4,h,780000.0,SP,hockingstuart,15/07/2017
18614,Mickleham,17 Primavera Dr,4,h,610000.0,S,Ray,15/07/2017
18615,Mill Park,46 Buckmaster Dr,3,h,775500.0,S,Harcourts,15/07/2017
18616,Mill Park,14 Malua Cr,3,h,726000.0,S,Love,15/07/2017
18617,Mill Park,6 Whernside Ct,4,h,710000.0,S,Ray,15/07/2017
18618,Mitcham,21B Vernal Av,3,h,1045000.0,S,Noel,15/07/2017
18619,Montmorency,2/22 Looker Rd,3,t,820000.0,S,Buckingham,15/07/2017
18621,Montmorency,6 Wooded Wy,3,h,1301000.0,SP,Buckingham,15/07/2017
18622,Moonee Ponds,53 Derby St,2,h,951000.0,S,Nelson,15/07/2017
18623,Moonee Ponds,115 Eglinton St,4,h,1425000.0,S,Jellis,15/07/2017
18624,Moorabbin,10 Barilla Rd,3,t,935000.0,SP,Buxton,15/07/2017
18625,Mooroolbark,36 Bellara Dr,3,h,637500.0,SP,hockingstuart,15/07/2017
18626,Mooroolbark,27 Marion Av,3,h,780000.0,PI,Harcourts,15/07/2017
18628,Mount Waverley,5 Charlton St,3,h,1800000.0,S,Ray,15/07/2017
18630,Mount Waverley,3 Kunzea Ct,3,h,1700000.0,VB,McGrath,15/07/2017
18631,Mount Waverley,203 Lawrence Rd,5,h,1930000.0,S,McGrath,15/07/2017
18632,Mount Waverley,5/280 Lawrence Rd,2,u,730000.0,S,Ray,15/07/2017
18634,Mount Waverley,46 Sesame St,5,h,2248000.0,S,Jellis,15/07/2017
18635,Mount Waverley,2 Viewbank Rd,3,h,1260000.0,PI,Buxton,15/07/2017
18637,Mulgrave,1/11 Glencairn St,3,u,760000.0,S,Ray,15/07/2017
18638,Mulgrave,27 Glencairn St,5,h,960000.0,S,Ray,15/07/2017
18641,Murrumbeena,16/5 Murrumbeena Rd,2,u,550000.0,PI,Fletchers,15/07/2017
18643,Murrumbeena,9/14 Wahroongaa Cr,3,t,956000.0,S,Woodards,15/07/2017
18644,Narre Warren,25 Franleigh Dr,3,h,620000.0,S,O'Brien,15/07/2017
18645,Narre Warren,2 Ireland Av,3,h,605000.0,SP,Only,15/07/2017
18646,Newport,4/23 Carmen St,3,h,740000.0,S,Greg,15/07/2017
18647,Newport,59 Ford St,3,h,990000.0,S,Jas,15/07/2017
18648,Niddrie,42 Newman Cr,4,h,950000.0,SP,Nelson,15/07/2017
18649,Niddrie,33 Nolan St,3,h,830000.0,S,Brad,15/07/2017
18651,Noble Park,46 Jacana St,4,h,650000.0,S,C21,15/07/2017
18652,Noble Park,14 Mons Pde,3,h,752000.0,S,HAR,15/07/2017
18653,North Melbourne,1/150 Peel St,2,u,541000.0,S,Nelson,15/07/2017
18655,Northcote,179 Arthurton Rd,3,h,1307500.0,S,Ray,15/07/2017
18656,Northcote,15 Bird Av,3,h,1100000.0,PI,Collins,15/07/2017
18657,Northcote,182 Separation St,3,h,1050000.0,VB,Nelson,15/07/2017
18658,Northcote,8 Swift St,3,h,1800000.0,VB,McGrath,15/07/2017
18659,Northcote,73 Westbourne Gr,3,h,1550000.0,VB,Nelson,15/07/2017
18660,Notting Hill,3 Risdon Dr,4,h,1211000.0,S,One,15/07/2017
18662,Oak Park,21 Marie St,3,h,970000.0,S,Nelson,15/07/2017
18663,Oak Park,4 School Ct,4,h,1453000.0,S,Eview,15/07/2017
18664,Oak Park,4/154 Waterloo Rd,3,t,650000.0,VB,Brad,15/07/2017
18665,Oakleigh,42 Bishop St,4,h,1610000.0,S,Buxton,15/07/2017
18667,Oakleigh East,3 McKenzie Ct,2,h,1150000.0,S,Ray,15/07/2017
18668,Officer,24 Henrietta Av,4,h,559000.0,SP,Ray,15/07/2017
18671,Pakenham,3 Cottage Lk,3,h,470000.0,S,Ray,15/07/2017
18672,Pakenham,4 Toorang Ct,4,h,435000.0,S,C21,15/07/2017
18673,Parkdale,1/6 Birdwood St,3,t,1190000.0,PI,Hodges,15/07/2017
18674,Parkdale,268 Nepean Hwy,3,h,935000.0,SP,Greg,15/07/2017
18675,Parkdale,4/25 White St,1,t,503750.0,SP,Barry,15/07/2017
18676,Pascoe Vale,30 Irvine St,2,h,962000.0,S,D'Aprano,15/07/2017
18677,Pascoe Vale,149 Landells Rd,3,h,777000.0,S,Raine,15/07/2017
18679,Pascoe Vale,8 Sunbeam St,3,t,629000.0,S,Ray,15/07/2017
18680,Pascoe Vale,17 Wicklow St,3,h,881000.0,S,Brad,15/07/2017
18681,Point Cook,84 Beachview Pde,4,h,690000.0,VB,hockingstuart,15/07/2017
18682,Point Cook,49 Lindsay Gdns,4,h,596000.0,S,hockingstuart,15/07/2017
18683,Point Cook,15 Metcalf Wy,4,h,698000.0,S,hockingstuart,15/07/2017
18687,Prahran,6/299 Dandenong Rd,2,u,500000.0,SP,hockingstuart,15/07/2017
18689,Preston,17 Donald St,2,t,600000.0,S,Barry,15/07/2017
18690,Preston,7 Kenneth St,4,h,1060500.0,S,RW,15/07/2017
18691,Preston,3/56 Newcastle St,2,t,760000.0,SP,McGrath,15/07/2017
18692,Preston,33b Okeefe St,4,h,940000.0,VB,Nelson,15/07/2017
18693,Preston,1/33 Spring St,2,t,650000.0,SP,RW,15/07/2017
18694,Preston,21 Wurruk Av,4,h,990000.0,VB,Nelson,15/07/2017
18695,Reservoir,4/23 Compton St,2,u,652000.0,S,Love,15/07/2017
18696,Reservoir,66 Crookston Rd,3,h,953000.0,S,Ray,15/07/2017
18697,Reservoir,6/767 High St,2,u,468000.0,S,Nelson,15/07/2017
18698,Reservoir,2/27 Horton St,2,t,710000.0,S,Raine,15/07/2017
18700,Reservoir,11B Mahoneys Rd,3,h,550000.0,VB,Ray,15/07/2017
18701,Reservoir,107 McFadzean Av,3,h,725000.0,S,Nelson,15/07/2017
18702,Reservoir,106 Miranda Rd,3,h,880000.0,S,Harrington,15/07/2017
18703,Reservoir,1/118 Rathcown Rd,2,u,502000.0,SP,Barry,15/07/2017
18704,Reservoir,57 Southernhay St,3,h,1175000.0,S,Barry,15/07/2017
18707,Richmond,107/61 Stawell St,1,u,432000.0,SP,Biggin,15/07/2017
18708,Richmond,201/65 Stawell St,2,u,800000.0,VB,hockingstuart,15/07/2017
18710,Ringwood East,2/9 Green St,3,h,710000.0,S,Noel,15/07/2017
18712,Rosanna,7 Hylton Cr,2,h,1310000.0,S,Fletchers,15/07/2017
18713,Rosanna,16 Jones Cr,2,h,855000.0,S,Miles,15/07/2017
18714,Rowville,3 Barwon Ct,3,h,735000.0,S,Barry,15/07/2017
18716,Rowville,2 Wallingford Pl,3,h,755000.0,S,Harcourts,15/07/2017
18717,Roxburgh Park,16 Reading Cl,3,h,537000.0,S,Raine,15/07/2017
18718,Seaford,14/10 Claude St,2,t,386000.0,S,hockingstuart,15/07/2017
18719,Seaford,10 Maple St,4,h,763000.0,S,U,15/07/2017
18720,Seaford,54 Rosslyn Av,3,h,725000.0,S,Ray,15/07/2017
18721,Seaford,210 Seaford Rd,4,h,768000.0,S,Buxton,15/07/2017
18722,South Melbourne,26 Bridport St,3,h,2800000.0,VB,Greg,15/07/2017
18724,South Morang,16/74 Thomas St,2,t,345000.0,SP,Harcourts,15/07/2017
18725,South Yarra,906/700 Chapel St,2,u,666000.0,S,hockingstuart,15/07/2017
18726,South Yarra,7/2 Cromwell Rd,2,u,910000.0,S,Marshall,15/07/2017
18727,South Yarra,4/4 Powell St,1,u,401500.0,S,hockingstuart,15/07/2017
18729,Springvale,13 Kallista Rd,3,h,760000.0,S,Win,15/07/2017
18731,St Albans,11 Craigielea Av,2,h,610000.0,PI,RW,15/07/2017
18733,St Albans,17 Jamieson St,3,h,550000.0,S,Raine,15/07/2017
18734,St Albans,62 Lester Av,4,h,520000.0,PI,Westside,15/07/2017
18737,St Helena,14 Covala Ct,3,h,805000.0,S,Darren,15/07/2017
18738,St Kilda,8/289 Barkly St,2,u,470000.0,VB,McGrath,15/07/2017
18739,St Kilda,46 Chapel St,3,h,1000000.0,S,Langwell,15/07/2017
18740,St Kilda,407/7 Greeves St,2,u,630000.0,S,hockingstuart,15/07/2017
18741,St Kilda,11/27 Mitford St,2,u,580000.0,S,Woodards,15/07/2017
18743,Sunshine,18 Benjamin St,3,h,860000.0,PI,Jas,15/07/2017
18744,Sunshine,2/2 Cooper St,3,h,532000.0,S,Douglas,15/07/2017
18745,Sunshine,10 Matthews St,3,h,960000.0,S,RW,15/07/2017
18746,Sunshine,3 Whitty St,4,h,745500.0,S,Sweeney,15/07/2017
18747,Sunshine North,3/30 Camperdown Av,3,u,392500.0,S,Jas,15/07/2017
18748,Sunshine West,4 Barnes Cr,3,h,630000.0,S,Bells,15/07/2017
18749,Sunshine West,27 Champa Rd,4,h,580000.0,PI,Douglas,15/07/2017
18751,Sydenham,30 Chandos St,3,t,450000.0,SP,Brad,15/07/2017
18752,Taylors Lakes,1 Cowes Pl,4,h,853000.0,S,Barry,15/07/2017
18753,Taylors Lakes,3 Mantaura Av,4,h,704000.0,S,Barry,15/07/2017
18755,Thomastown,52 Richardson St,3,h,508000.0,S,Harcourts,15/07/2017
18756,Thomastown,1/13 Spring St,2,u,573000.0,S,Harcourts,15/07/2017
18757,Thornbury,348 Gooch St,3,h,800000.0,SP,McGrath,15/07/2017
18758,Thornbury,352 Gooch St,3,h,800000.0,SP,McGrath,15/07/2017
18759,Thornbury,54 Swift St,3,h,1236000.0,S,hockingstuart,15/07/2017
